paper_id,model_id,apa_citation,authors,title,year,source_title,source_type_journal,source_type_conference,source_type_preprint,first_author_country_affiliation
30,174,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H. (2016). Driver emotion recognition framework based on electrodermal activity measurements during simulated driving conditions. 365–369. Scopus. https://doi.org/10.1109/IECBES.2016.7843475",,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H.",2016,IECBES 2016 - IEEE-EMBS Conference on Biomedical Engineering and Sciences,-,x,,Malaysia
30,175,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H. (2016). Driver emotion recognition framework based on electrodermal activity measurements during simulated driving conditions. 365–369. Scopus. https://doi.org/10.1109/IECBES.2016.7843475",,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H.",2016,IECBES 2016 - IEEE-EMBS Conference on Biomedical Engineering and Sciences,-,x,,Malaysia
31,176,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform.,2016,Iranian Journal of Medical Physics,x,-,,Iran
31,177,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform.,2016,Iranian Journal of Medical Physics,x,-,,Iran
31,178,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform.,2016,Iranian Journal of Medical Physics,x,-,,Iran
32,179,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
32,180,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
32,181,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
32,182,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
32,183,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
32,184,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320","Siddharth, null, Jung, T.-P., & Sejnowski, T. J.",Multi-modal Approach for Affective Computing.,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,-,x,,USA
33,185,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
33,186,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
33,187,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
33,188,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
33,189,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
33,190,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001","Goshvarpour, A., Abbasi, A., & Goshvarpour, A.",An accurate emotion recognition system using ECG and GSR signals and matching pursuit method.,2017,Biomedical Journal,x,-,,Macedonian
34,191,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516647","Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I.",Experimental analysis of emotion classification techniques.,2018,"Proceedings - 2018 IEEE 14th International Conference on Intelligent Computer Communication and Processing, ICCP 2018",-,x,,Romania
34,192,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516648","Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I.",Experimental analysis of emotion classification techniques.,2018,"Proceedings - 2018 IEEE 14th International Conference on Intelligent Computer Communication and Processing, ICCP 2019",-,x,,Romania
34,193,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516649","Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I.",Experimental analysis of emotion classification techniques.,2018,"Proceedings - 2018 IEEE 14th International Conference on Intelligent Computer Communication and Processing, ICCP 2020",-,x,,Romania
34,194,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516649","Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I.",Experimental analysis of emotion classification techniques.,2018,"Proceedings - 2018 IEEE 14th International Conference on Intelligent Computer Communication and Processing, ICCP 2020",-,x,,Romania
35,195,"Ferdinando, H., & Alasaarela, E. (2018). Emotion recognition using cvxEDA-based features. Journal of Telecommunication, Electronic and Computer Engineering, 10(2–3), 19–23. Scopus.","Ferdinando, H., & Alasaarela, E.",Emotion recognition using cvxEDA-based features.,2018,"Journal of Telecommunication, Electronic and Computer Engineering",x,-,,Finland
35,196,"Ferdinando, H., & Alasaarela, E. (2018). Emotion recognition using cvxEDA-based features. Journal of Telecommunication, Electronic and Computer Engineering, 10(2–3), 19–23. Scopus.","Ferdinando, H., & Alasaarela, E.",Emotion recognition using cvxEDA-based features.,2018,"Journal of Telecommunication, Electronic and Computer Engineering",x,-,,Finland
35,197,"Ferdinando, H., & Alasaarela, E. (2018). Emotion recognition using cvxEDA-based features. Journal of Telecommunication, Electronic and Computer Engineering, 10(2–3), 19–23. Scopus.","Ferdinando, H., & Alasaarela, E.",Emotion recognition using cvxEDA-based features.,2018,"Journal of Telecommunication, Electronic and Computer Engineering",x,-,,Finland
35,198,"Ferdinando, H., & Alasaarela, E. (2018). Emotion recognition using cvxEDA-based features. Journal of Telecommunication, Electronic and Computer Engineering, 10(2–3), 19–23. Scopus.","Ferdinando, H., & Alasaarela, E.",Emotion recognition using cvxEDA-based features.,2018,"Journal of Telecommunication, Electronic and Computer Engineering",x,-,,Finland
36,199,"Zhang, S., Liu, G., & Lai, X. (2015). Classification of evoked emotions using an artificial neural network based on single, short-term physiological signals. Journal of Advanced Computational Intelligence and Intelligent Informatics, 19(1), 118-126.","Zhang, S., Liu, G., & Lai, X. ","Classification of evoked emotions using an artificial neural network based on single, short-term physiological signals.",2015,Journal of Advanced Computational Intelligence and Intelligent Informatics,x,-,,China
37,200,"Gjoreski, M., Lustrek, M., & Gams, M. (2018). Multi-task ensemble learning for affect recognition. 553–558. Scopus. https://doi.org/10.1145/3267305.3267308
","Gjoreski, M., Lustrek, M., & Gams, M.",Multi-task ensemble learning for affect recognition.,2018,UbiComp/ISWC 2018 - Adjunct Proceedings of the 2018 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2018 ACM International Symposium on Wearable Computers,-,x,,Slovenia
38,201,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
38,202,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,Slovenia
