paper_id,model_id,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_Logistic Regression,class_Support Vector Machine (SVM),class_k-Nearest Neighbor (k-NN),class_Quadratic discrimant clasifier (QDA),class_Linear Discriminant Analysis (LDA),class_Tree based models,class_Naive Bayes,class_AVG,class_LASSO-T,class_Ridge-T,class_LASSO-VAR,class_Ridge-VAR,class_TPA,class_HDC-MER,class_HMM,class_Gradient boostingclass,class_Fully connected NN (or Multi layer perceptron),class_Convolutional NN,class_Recurrent NN,class_GRU (Gated Recurrent Units),class_LSTM,class_Cellular Neural Networks,class_AdaBoost DT,class_Quantum Neural Network (QNN),class_Probabilistic Neural Network (PNN),class_Backpropagation (BP),class_Extreme Learning Machine (ELM),class_ANN,class_Spiking Deep Belief Network (SDBN),"class_radial basis function
(RBF) ",class_1R rule,class_JRip,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_Linear Regression,regre_Support Vector Regression (SVR),regre_Polynomial Regression,regre_Ridge regression,regre_Logistic regression,regre_knn,regre_decision tree,regre_Multilayer regression,regre_Boosted regression trees,regre_Fully connected NN (or Multi layer perceptron),regre_Convolutional NN,regre_Recurrent NN,regre_LSTM,regre_PNN (probabilistic neural network),model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologicall_interpretation,model_interpretation,is_public_code,public_code_location
29,167,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LA, HA",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
29,168,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LA, HA",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
29,169,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LV, HV",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
29,170,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LV, HV",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
29,171,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LL, HL",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
29,172,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016,dimensional,x,2,"LL, HL",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,,-,-,-,x,-,-,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-
30,173,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H. (2016). Driver emotion recognition framework based on electrodermal activity measurements during simulated driving conditions. 365–369. Scopus. https://doi.org/10.1109/IECBES.2016.7843475",2016,categorical,x,2,"neutral, stress",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"Poor classification accuracy may arise because anger, fear,
or stress emotions fall at the same section according to the
valence–arousal and pleasant–unpleasant models [20][25].
Consequently, humans possess similar physiological
characteristics during these two emotions, leading to poor
classification accuracy. A number of research have also
demonstrated that the emotions of drivers differ considerably
in vulnerability to disturbance. Therefore, EDA measurements
for this experiment are still insufficient in detecting slight
physiological changes between anger and stress.",-,-
30,174,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H. (2016). Driver emotion recognition framework based on electrodermal activity measurements during simulated driving conditions. 365–369. Scopus. https://doi.org/10.1109/IECBES.2016.7843475",2016,categorical,x,2,"neutral, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"Poor classification accuracy may arise because anger, fear,
or stress emotions fall at the same section according to the
valence–arousal and pleasant–unpleasant models [20][25].
Consequently, humans possess similar physiological
characteristics during these two emotions, leading to poor
classification accuracy. A number of research have also
demonstrated that the emotions of drivers differ considerably
in vulnerability to disturbance. Therefore, EDA measurements
for this experiment are still insufficient in detecting slight
physiological changes between anger and stress.",-,-
30,175,"Ooi, J. S. K., Ahmad, S. A., Chong, Y. Z., Ali, S. H. M., Ai, G., & Wagatsuma, H. (2016). Driver emotion recognition framework based on electrodermal activity measurements during simulated driving conditions. 365–369. Scopus. https://doi.org/10.1109/IECBES.2016.7843475",2016,categorical,x,2,"stress, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"Poor classification accuracy may arise because anger, fear,
or stress emotions fall at the same section according to the
valence–arousal and pleasant–unpleasant models [20][25].
Consequently, humans possess similar physiological
characteristics during these two emotions, leading to poor
classification accuracy. A number of research have also
demonstrated that the emotions of drivers differ considerably
in vulnerability to disturbance. Therefore, EDA measurements
for this experiment are still insufficient in detecting slight
physiological changes between anger and stress.",-,-
31,176,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960",2016,categorical,x,5,"happy, sad, scary, peaceful, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
31,177,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960",2016,dimensional,x,3,"LA, HA, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
31,178,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). Fusion framework for emotional electrocardiogram and galvanic skin response recognition: Applying wavelet transform. Iranian Journal of Medical Physics, 13(3), 163–173. Scopus. https://doi.org/10.22038/ijmp.2016.7960",2016,dimensional,x,3,"LV, HV, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
32,179,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,2,"LA, HA",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
32,180,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,2,"LV, HV",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
32,181,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,2,"LL, HL",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
32,182,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,2,"LD, HD",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
32,183,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,4,"HAHV, HALV, LAHV, LALV",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
32,184,"Siddharth,  null, Jung, T.-P., & Sejnowski, T. J. (2018). Multi-modal Approach for Affective Computing. Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference, 2018, 291–294. https://doi.org/10.1109/EMBC.2018.8512320",2018,dimensional,x,8,"pleased, excited, annoying, nervous, sad, sleepy, calm, relaxed",-,-,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,x,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,128,-,-,-,-
33,185,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,categorical,x,5,"happiness, sadness, scary, peacefulness, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
33,186,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,dimensional,x,3,"LA, HA, rest",-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
33,187,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,dimensional,x,3,"LV, HV, rest",-,-,-,-,-,-,-,,,,,,,,,,-,,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
33,188,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,categorical,x,5,"happiness, sadness, scary, peacefulness, rest",-,-,-,-,-,-,-,,,,,,,,,,-,,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,-,x,-,-,-,-,-
33,189,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,dimensional,x,3,"LA, HA, rest",-,-,-,-,-,-,-,,,,,,,,,,-,,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,-,x,-,-,-,-,-
33,190,"Goshvarpour, A., Abbasi, A., & Goshvarpour, A. (2017). An accurate emotion recognition system using ECG and GSR signals and matching pursuit method. Biomedical Journal, 40(6), 355–368. https://doi.org/10.1016/j.bj.2017.11.001",2017,dimensional,x,3,"LV, HV, rest",-,-,-,-,-,-,-,,,,,,,,,,-,,-,,-,-,-,-,x,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,-,x,-,-,-,-,-
34,191,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516647",2018,dimensional,x,2,"LV, HV, neutral",-,-,-,-,x,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
34,192,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516648",2018,dimensional,x,3,"LV, HV, neutral",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
34,193,"Dumitriu, T., Cimpanu, C., Ungureanu, F., & Manta, V.-I. (2018). Experimental analysis of emotion classification techniques. 63–70. Scopus. https://doi.org/10.1109/ICCP.2018.8516649",2018,dimensional,x,2,"LV, HV, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,,-,-,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,,-,-,x,-,-,-,-,-,-
